2025-04-03 20:40:16,984 [__main__] [INFO] Initializing Ray...
2025-04-03 20:40:21,938 [__main__] [INFO] Creating temporary environment to get action/observation spaces...
2025-04-03 20:40:21,941 [src.satellite_marl_env] [INFO] SatelliteMARLEnv closed.
2025-04-03 20:40:21,941 [__main__] [INFO] Spaces retrieved.
2025-04-03 20:40:21,941 [__main__] [INFO] Configuring RLlib PPO Algorithm...
2025-04-03 20:40:21,941 [__main__] [INFO] Using 23 environment runners (workers).
2025-04-03 20:40:21,942 [__main__] [INFO] Building Algorithm...
2025-04-03 20:40:35,481 [__main__] [INFO] Algorithm Built. Using Policy/Module Class: DefaultPPOTorchRLModule
2025-04-03 20:40:35,481 [__main__] [INFO] 
--- Starting Training for 100 iterations ---
2025-04-03 20:40:37,630 [__main__] [INFO] Iter: 1/100, Ts(iter): 0, Ts(total): 4000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.15s
2025-04-03 20:41:15,811 [__main__] [INFO] Iter: 18/100, Ts(iter): 0, Ts(total): 72000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.13s
2025-04-03 20:41:18,109 [__main__] [INFO] Iter: 19/100, Ts(iter): 0, Ts(total): 76000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.30s
2025-04-03 20:41:21,437 [__main__] [INFO] Iter: 20/100, Ts(iter): 0, Ts(total): 80000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 3.33s
2025-04-03 20:41:21,454 [__main__] [INFO] Checkpoint saved in directory TrainingResult(checkpoint=Checkpoint(filesystem=local, path=/Users/nathanleo/Downloads/IST 597 - RL/Final Project/RL-Spacecraft-Docking/output/ray_results), metrics={'timers': {'training_iteration': 2.158405780317749, 'restore_env_runners': 1.697625697940598e-05, 'training_step': 2.15823447326718, 'env_runner_sampling_timer': 0.24942899697262028, 'learner_update_timer': 1.9032658093483545, 'synch_weights': 0.004377696229189335, 'synch_env_connectors': 0.007308921061744158, 'restore_eval_env_runners': 4.494150634855032e-06, 'evaluation_iteration': 2.905708754408406, 'synch_eval_env_connectors': 0.002168951662024483}, 'env_runners': {'num_module_steps_sampled_lifetime': {'target': 80000, 'servicer': 80000}, 'env_to_module_connector': {'timers': {'connectors': {'add_observations_from_episodes_to_batch': 1.5416256928047806e-05, 'add_states_from_episodes_to_batch': 4.0555820991304525e-06, 'add_time_dim_to_batch_and_zero_pad': 6.557111446742756e-06, 'numpy_to_tensor': 2.8438588222526712e-05, 'batch_individual_items': 1.7090526444262167e-05, 'agent_to_module_mapping': 4.152528254926719e-06}}, 'connector_pipeline_timer': 0.00011103188981964264}, 'module_to_env_connector': {'timers': {'connectors': {'module_to_agent_unmapping': 3.616403018116492e-06, 'get_actions': 0.00012828416593604775, 'remove_single_ts_time_rank_from_batch': 1.1331541447970943e-06, 'tensor_to_numpy': 4.8427241431285326e-05, 'normalize_and_clip_actions': 5.2150442434186964e-05, 'listify_data_for_vector_env': 9.586233341367014e-06, 'un_batch_to_individual_items': 2.0858236539760895e-05}}, 'connector_pipeline_timer': 0.0003083723075915794}, 'num_agent_steps_sampled': {'servicer': 4000, 'target': 4000}, 'num_agent_steps_sampled_lifetime': {'target': 80000, 'servicer': 80000}, 'timers': {'connectors': {'agent_to_module_mapping': 9.363578283227973e-05, 'batch_individual_items': 4.139121712954796e-05, 'add_observations_from_episodes_to_batch': 4.1268216117042236e-05, 'add_time_dim_to_batch_and_zero_pad': 1.900895617639079e-05, 'add_states_from_episodes_to_batch': 7.0145223340343525e-06, 'numpy_to_tensor': 5.42011757320522e-05}}, 'weights_seq_no': 19.0, 'env_step_timer': 0.00012247703145768134, 'num_env_steps_sampled': 4000, 'connector_pipeline_timer': 0.0004174982611363268, 'num_module_steps_sampled': {'servicer': 4000, 'target': 4000}, 'env_to_module_sum_episodes_length_out': 103.42885547936852, 'rlmodule_inference_timer': 0.00014462600158417931, 'sample': 0.14636654531078847, 'env_reset_timer': 0.00022442026111884448, 'env_to_module_sum_episodes_length_in': 103.42885547936852, 'num_env_steps_sampled_lifetime': 80000, 'time_between_sampling': 2.016677628289853, 'agent_episode_returns_mean': {'servicer': -1087.9366401099176, 'target': -17.34433212417623}, 'episode_return_mean': -1105.2809722340942, 'num_episodes': 0, 'module_episode_returns_mean': {'target': -17.34433212417623, 'servicer': -1087.9366401099176}, 'agent_steps': {'servicer': 1000.0, 'target': 1000.0}, 'episode_duration_sec_mean': 0.8360622773413879, 'episode_len_mean': 1000.0, 'episode_len_max': 1000, 'episode_return_max': -1096.4227507646137, 'episode_return_min': -1119.7433500353509, 'num_episodes_lifetime': 69, 'episode_len_min': 1000, 'num_env_steps_sampled_lifetime_throughput': 1202.0847905576825}, 'learners': {'servicer': {'vf_explained_var': 2.968311309814453e-05, 'weights_seq_no': 20.0, 'policy_loss': 0.05592837929725647, 'num_module_steps_trained': 40320, 'curr_entropy_coeff': 0.01, 'curr_kl_coeff': 0.0003906250058207661, 'gradients_default_optimizer_global_norm': 1.9185562133789062, 'diff_num_grad_updates_vs_sampler_policy': 1.0, 'vf_loss_unclipped': 3667.219482421875, 'module_train_batch_size_mean': 128.0, 'total_loss': 9.677390098571777, 'entropy': 9.19609546661377, 'vf_loss': 9.713420867919922, 'mean_kl_loss': 0.005877094808965921, 'default_optimizer_learning_rate': 5e-05, 'num_module_steps_trained_lifetime': 807168, 'num_trainable_parameters': 142093.0}, '__all_modules__': {'learner_connector': {'timers': {'connectors': {'add_observations_from_episodes_to_batch': 0.00020655829169514064, 'add_columns_from_episodes_to_train_batch': 0.06691320841975393, 'add_time_dim_to_batch_and_zero_pad': 1.9515562123939026e-05, 'add_states_from_episodes_to_batch': 4.938678483602488e-06, 'numpy_to_tensor': 0.0001651705911736044, 'general_advantage_estimation': 0.026019772390386407, 'add_one_ts_to_episodes_and_truncate': 0.0048550443923466875, 'agent_to_module_mapping': 0.003324943823985348, 'batch_individual_items': 0.06142975323326402}}, 'connector_pipeline_timer': 0.16311603478213635}, 'learner_connector_sum_episodes_length_in': 4000.0, 'num_env_steps_trained': 1260000, 'num_module_steps_trained_lifetime': 1614336, 'num_trainable_parameters': 284186.0, 'num_env_steps_trained_lifetime': 25224000, 'num_module_steps_trained': 80640, 'num_non_trainable_parameters': 0.0, 'learner_connector_sum_episodes_length_out': 4000.0, 'num_env_steps_trained_lifetime_throughput': 0.0}, 'target': {'entropy': 8.558768272399902, 'vf_loss': 0.13844157755374908, 'mean_kl_loss': 0.0033580439630895853, 'default_optimizer_learning_rate': 5e-05, 'num_module_steps_trained_lifetime': 807168, 'num_trainable_parameters': 142093.0, 'vf_explained_var': 0.13307994604110718, 'weights_seq_no': 20.0, 'policy_loss': 0.050007857382297516, 'num_module_steps_trained': 40320, 'curr_entropy_coeff': 0.01, 'curr_kl_coeff': 4.882812572759576e-05, 'gradients_default_optimizer_global_norm': 1.4153271913528442, 'vf_loss_unclipped': 0.13844157755374908, 'diff_num_grad_updates_vs_sampler_policy': 1.0, 'module_train_batch_size_mean': 128.0, 'total_loss': 0.10286207497119904}}, 'num_training_step_calls_per_iteration': 1, 'evaluation': {'env_runners': {'num_module_steps_sampled_lifetime': {'target': 10000, 'servicer': 10000}, 'env_to_module_connector': {'timers': {'connectors': {'add_observations_from_episodes_to_batch': 1.0431253865240557e-05, 'add_states_from_episodes_to_batch': 2.9159347756696007e-06, 'add_time_dim_to_batch_and_zero_pad': 4.20782987393569e-06, 'numpy_to_tensor': 1.8271745591503757e-05, 'batch_individual_items': 1.1775824963898827e-05, 'agent_to_module_mapping': 2.811976108186665e-06}}, 'connector_pipeline_timer': 7.575285512728695e-05}, 'agent_episode_returns_mean': {'servicer': -1065.378769554343, 'target': -2.3200993476311376}, 'module_to_env_connector': {'timers': {'connectors': {'module_to_agent_unmapping': 2.574294038191554e-06, 'get_actions': 3.32369151041129e-05, 'remove_single_ts_time_rank_from_batch': 8.031070356320311e-07, 'tensor_to_numpy': 3.3807570928681424e-05, 'normalize_and_clip_actions': 3.538996972897207e-05, 'listify_data_for_vector_env': 6.682468329362357e-06, 'un_batch_to_individual_items': 1.4783905209919557e-05}}, 'connector_pipeline_timer': 0.00015791455592978785}, 'num_agent_steps_sampled': {'servicer': 5000, 'target': 5000}, 'num_agent_steps_sampled_lifetime': {'target': 10000, 'servicer': 10000}, 'episode_return_mean': -1067.6988689019743, 'timers': {'connectors': {'agent_to_module_mapping': 5.624840875680092e-06, 'batch_individual_items': 2.729122969612945e-05, 'add_observations_from_episodes_to_batch': 2.987415080278879e-05, 'add_time_dim_to_batch_and_zero_pad': 1.4457388868322597e-05, 'add_states_from_episodes_to_batch': 6.91667211940512e-06, 'numpy_to_tensor': 4.4373592847841785e-05}}, 'num_episodes': 5, 'weights_seq_no': 19.0, 'env_step_timer': 8.941259299827917e-05, 'module_episode_returns_mean': {'target': -2.3200993476311376, 'servicer': -1065.378769554343}, 'num_env_steps_sampled': 5000, 'agent_steps': {'servicer': 1000.0, 'target': 1000.0}, 'episode_duration_sec_mean': 0.5433302862007016, 'connector_pipeline_timer': 0.00025252811125246803, 'num_module_steps_sampled': {'servicer': 5000, 'target': 5000}, 'env_to_module_sum_episodes_length_out': 901.0423566894266, 'episode_len_mean': 1000.0, 'rlmodule_inference_timer': 0.00010162914919023829, 'episode_len_max': 1000, 'episode_return_max': -1062.708247339549, 'sample': 2.765936448012448, 'env_reset_timer': 0.00014870714247808793, 'num_env_steps_sampled_lifetime': 10000, 'env_to_module_sum_episodes_length_in': 901.0423566894266, 'episode_return_min': -1077.6801120268253, 'num_episodes_lifetime': 10, 'episode_len_min': 1000, 'num_env_steps_sampled_per_second': 1721.7316869195627, 'time_between_sampling': 20.365343625002424}, 'num_healthy_workers': 1, 'actor_manager_num_outstanding_async_reqs': 0, 'num_remote_worker_restarts': 0}, 'num_env_steps_sampled_lifetime': 80000, 'fault_tolerance': {'num_healthy_workers': 23, 'num_remote_worker_restarts': 0}, 'env_runner_group': {'actor_manager_num_outstanding_async_reqs': 0}, 'num_env_steps_sampled_lifetime_throughput': 1202.0847905576825, 'done': False, 'training_iteration': 20, 'trial_id': 'default', 'date': '2025-04-03_20-41-21', 'timestamp': 1743727281, 'time_this_iter_s': 3.3143298625946045, 'time_total_s': 45.72828912734985, 'pid': 76224, 'hostname': 'Nathans-Mac-Studio.local', 'node_ip': '127.0.0.1', 'config': {'exploration_config': {}, 'extra_python_environs_for_driver': {}, 'extra_python_environs_for_worker': {}, 'placement_strategy': 'PACK', 'num_gpus': 0, '_fake_gpus': False, 'num_cpus_for_main_process': 1, 'eager_tracing': True, 'eager_max_retraces': 20, 'tf_session_args': {'intra_op_parallelism_threads': 2, 'inter_op_parallelism_threads': 2, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'local_tf_session_args': {'intra_op_parallelism_threads': 8, 'inter_op_parallelism_threads': 8}, 'torch_compile_learner': False, 'torch_compile_learner_what_to_compile': <TorchCompileWhatToCompile.FORWARD_TRAIN: 'forward_train'>, 'torch_compile_learner_dynamo_backend': 'aot_eager', 'torch_compile_learner_dynamo_mode': None, 'torch_compile_worker': False, 'torch_compile_worker_dynamo_backend': 'aot_eager', 'torch_compile_worker_dynamo_mode': None, 'torch_ddp_kwargs': {}, 'torch_skip_nan_gradients': False, 'env': 'satellite_marl', 'env_config': {}, 'observation_space': None, 'action_space': None, 'clip_rewards': None, 'normalize_actions': True, 'clip_actions': False, '_is_atari': None, 'disable_env_checking': False, 'render_env': False, 'action_mask_key': 'action_mask', 'env_runner_cls': None, 'num_env_runners': 23, 'num_envs_per_env_runner': 1, 'gym_env_vectorize_mode': 'SYNC', 'num_cpus_per_env_runner': 1, 'num_gpus_per_env_runner': 0, 'custom_resources_per_env_runner': {}, 'validate_env_runners_after_construction': True, 'episodes_to_numpy': True, 'max_requests_in_flight_per_env_runner': 1, 'sample_timeout_s': 60.0, '_env_to_module_connector': None, 'add_default_connectors_to_env_to_module_pipeline': True, '_module_to_env_connector': None, 'add_default_connectors_to_module_to_env_pipeline': True, 'episode_lookback_horizon': 1, 'rollout_fragment_length': 'auto', 'batch_mode': 'truncate_episodes', 'compress_observations': False, 'remote_worker_envs': False, 'remote_env_batch_wait_ms': 0, 'enable_tf1_exec_eagerly': False, 'sample_collector': <class 'ray.rllib.evaluation.collectors.simple_list_collector.SimpleListCollector'>, 'preprocessor_pref': 'deepmind', 'observation_filter': 'NoFilter', 'update_worker_filter_stats': True, 'use_worker_filter_stats': True, 'sampler_perf_stats_ema_coef': None, 'num_learners': 0, 'num_gpus_per_learner': 0, 'num_cpus_per_learner': 'auto', 'num_aggregator_actors_per_learner': 0, 'max_requests_in_flight_per_aggregator_actor': 3, 'local_gpu_idx': 0, 'max_requests_in_flight_per_learner': 3, 'gamma': 0.99, 'lr': 5e-05, 'grad_clip': None, 'grad_clip_by': 'global_norm', '_train_batch_size_per_learner': None, 'train_batch_size': 4000, 'num_epochs': 10, 'minibatch_size': 128, 'shuffle_batch_per_epoch': True, 'model': {'fcnet_hiddens': [256, 256], 'fcnet_activation': 'tanh', 'fcnet_weights_initializer': None, 'fcnet_weights_initializer_config': None, 'fcnet_bias_initializer': None, 'fcnet_bias_initializer_config': None, 'conv_filters': None, 'conv_activation': 'relu', 'conv_kernel_initializer': None, 'conv_kernel_initializer_config': None, 'conv_bias_initializer': None, 'conv_bias_initializer_config': None, 'conv_transpose_kernel_initializer': None, 'conv_transpose_kernel_initializer_config': None, 'conv_transpose_bias_initializer': None, 'conv_transpose_bias_initializer_config': None, 'post_fcnet_hiddens': [], 'post_fcnet_activation': 'relu', 'post_fcnet_weights_initializer': None, 'post_fcnet_weights_initializer_config': None, 'post_fcnet_bias_initializer': None, 'post_fcnet_bias_initializer_config': None, 'free_log_std': False, 'log_std_clip_param': 20.0, 'no_final_linear': False, 'vf_share_layers': False, 'use_lstm': False, 'max_seq_len': 20, 'lstm_cell_size': 256, 'lstm_use_prev_action': False, 'lstm_use_prev_reward': False, 'lstm_weights_initializer': None, 'lstm_weights_initializer_config': None, 'lstm_bias_initializer': None, 'lstm_bias_initializer_config': None, '_time_major': False, 'use_attention': False, 'attention_num_transformer_units': 1, 'attention_dim': 64, 'attention_num_heads': 1, 'attention_head_dim': 32, 'attention_memory_inference': 50, 'attention_memory_training': 50, 'attention_position_wise_mlp_dim': 32, 'attention_init_gru_gate_bias': 2.0, 'attention_use_n_prev_actions': 0, 'attention_use_n_prev_rewards': 0, 'framestack': True, 'dim': 84, 'grayscale': False, 'zero_mean': True, 'custom_model': None, 'custom_model_config': {}, 'custom_action_dist': None, 'custom_preprocessor': None, 'encoder_latent_dim': None, 'always_check_shapes': False, 'lstm_use_prev_action_reward': -1, '_use_default_native_models': -1, '_disable_preprocessor_api': False, '_disable_action_flattening': False}, '_learner_connector': None, 'add_default_connectors_to_learner_pipeline': True, 'learner_config_dict': {}, 'optimizer': {}, '_learner_class': None, 'callbacks_on_algorithm_init': None, 'callbacks_on_env_runners_recreated': None, 'callbacks_on_checkpoint_loaded': None, 'callbacks_on_environment_created': None, 'callbacks_on_episode_created': None, 'callbacks_on_episode_start': None, 'callbacks_on_episode_step': None, 'callbacks_on_episode_end': None, 'callbacks_on_evaluate_start': None, 'callbacks_on_evaluate_end': None, 'callbacks_on_sample_end': None, 'callbacks_on_train_result': None, 'explore': True, 'enable_rl_module_and_learner': True, 'enable_env_runner_and_connector_v2': True, '_prior_exploration_config': {'type': 'StochasticSampling'}, 'count_steps_by': 'env_steps', 'policy_map_capacity': 100, 'policy_mapping_fn': <function <lambda> at 0x374ddc540>, 'policies_to_train': None, 'policy_states_are_swappable': False, 'observation_fn': None, 'offline_data_class': None, 'input_read_method': 'read_parquet', 'input_read_method_kwargs': {}, 'input_read_schema': {}, 'input_read_episodes': False, 'input_read_sample_batches': False, 'input_read_batch_size': None, 'input_filesystem': None, 'input_filesystem_kwargs': {}, 'input_compress_columns': ['obs', 'new_obs'], 'input_spaces_jsonable': True, 'materialize_data': False, 'materialize_mapped_data': True, 'map_batches_kwargs': {}, 'iter_batches_kwargs': {}, 'prelearner_class': None, 'prelearner_buffer_class': None, 'prelearner_buffer_kwargs': {}, 'prelearner_module_synch_period': 10, 'dataset_num_iters_per_learner': None, 'input_config': {}, 'actions_in_input_normalized': False, 'postprocess_inputs': False, 'shuffle_buffer_size': 0, 'output': None, 'output_config': {}, 'output_compress_columns': ['obs', 'new_obs'], 'output_max_file_size': 67108864, 'output_max_rows_per_file': None, 'output_write_remaining_data': False, 'output_write_method': 'write_parquet', 'output_write_method_kwargs': {}, 'output_filesystem': None, 'output_filesystem_kwargs': {}, 'output_write_episodes': True, 'offline_sampling': False, 'evaluation_interval': 10, 'evaluation_duration': 5, 'evaluation_duration_unit': 'episodes', 'evaluation_sample_timeout_s': 120.0, 'evaluation_parallel_to_training': True, 'evaluation_force_reset_envs_before_iteration': True, 'evaluation_config': {'explore': False}, 'off_policy_estimation_methods': {}, 'ope_split_batch_by_episode': True, 'evaluation_num_env_runners': 1, 'in_evaluation': False, 'sync_filters_on_rollout_workers_timeout_s': 10.0, 'keep_per_episode_custom_metrics': False, 'metrics_episode_collection_timeout_s': 60.0, 'metrics_num_episodes_for_smoothing': 100, 'min_time_s_per_iteration': None, 'min_train_timesteps_per_iteration': 0, 'min_sample_timesteps_per_iteration': 0, 'log_gradients': True, 'export_native_model_files': False, 'checkpoint_trainable_policies_only': False, 'logger_creator': None, 'logger_config': None, 'log_level': 'WARN', 'log_sys_usage': True, 'fake_sampler': False, 'seed': None, 'restart_failed_env_runners': True, 'ignore_env_runner_failures': False, 'max_num_env_runner_restarts': 1000, 'delay_between_env_runner_restarts_s': 60.0, 'restart_failed_sub_environments': False, 'num_consecutive_env_runner_failures_tolerance': 100, 'env_runner_health_probe_timeout_s': 30.0, 'env_runner_restore_timeout_s': 1800.0, '_model_config': {}, '_rl_module_spec': None, 'algorithm_config_overrides_per_module': {}, '_per_module_overrides': {}, '_validate_config': True, '_use_msgpack_checkpoints': False, '_torch_grad_scaler_class': None, '_torch_lr_scheduler_classes': None, '_tf_policy_handles_more_than_one_loss': False, '_disable_preprocessor_api': False, '_disable_action_flattening': False, '_disable_initialize_loss_from_dummy_batch': False, '_dont_auto_sync_env_runner_states': False, 'env_task_fn': -1, 'enable_connectors': -1, 'simple_optimizer': True, 'policy_map_cache': -1, 'worker_cls': -1, 'synchronize_filters': -1, 'enable_async_evaluation': -1, 'custom_async_evaluation_function': -1, '_enable_rl_module_api': -1, 'auto_wrap_old_gym_envs': -1, 'always_attach_evaluation_results': -1, 'replay_sequence_length': None, '_disable_execution_plan_api': -1, 'use_critic': True, 'use_gae': True, 'use_kl_loss': True, 'kl_coeff': 0.2, 'kl_target': 0.01, 'vf_loss_coeff': 1.0, 'entropy_coeff': 0.01, 'clip_param': 0.2, 'vf_clip_param': 10.0, 'entropy_coeff_schedule': None, 'lr_schedule': None, 'sgd_minibatch_size': -1, 'vf_share_layers': -1, 'class': <class 'ray.rllib.algorithms.ppo.ppo.PPOConfig'>, 'lambda': 1.0, 'input': 'sampler', 'policies': {'servicer': (None, Box(-inf, inf, (13,), float32), Box(-1.0, 1.0, (6,), float32), None), 'target': (None, Box(-inf, inf, (13,), float32), Box(-1.0, 1.0, (6,), float32), None)}, 'callbacks': <class 'ray.rllib.callbacks.callbacks.RLlibCallback'>, 'create_env_on_driver': False, 'custom_eval_function': None, 'framework': 'torch'}, 'time_since_restore': 45.72828912734985, 'iterations_since_restore': 20, 'perf': {'cpu_util_percent': 78.17999999999999, 'ram_util_percent': 55.02}})
2025-04-03 20:41:23,876 [__main__] [INFO] Iter: 21/100, Ts(iter): 0, Ts(total): 84000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.42s
2025-04-03 20:41:26,263 [__main__] [INFO] Iter: 22/100, Ts(iter): 0, Ts(total): 88000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.39s
2025-04-03 20:41:28,340 [__main__] [INFO] Iter: 23/100, Ts(iter): 0, Ts(total): 92000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.08s
2025-04-03 20:41:30,365 [__main__] [INFO] Iter: 24/100, Ts(iter): 0, Ts(total): 96000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.03s
2025-04-03 20:41:32,830 [__main__] [INFO] Iter: 25/100, Ts(iter): 0, Ts(total): 100000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.46s
2025-04-03 20:41:34,813 [__main__] [INFO] Iter: 26/100, Ts(iter): 0, Ts(total): 104000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 1.98s
2025-04-03 20:41:36,748 [__main__] [INFO] Iter: 27/100, Ts(iter): 0, Ts(total): 108000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 1.94s
2025-04-03 20:41:39,136 [__main__] [INFO] Iter: 28/100, Ts(iter): 0, Ts(total): 112000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.39s
2025-04-03 20:41:41,159 [__main__] [INFO] Iter: 29/100, Ts(iter): 0, Ts(total): 116000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.02s
2025-04-03 20:41:44,386 [__main__] [INFO] Iter: 30/100, Ts(iter): 0, Ts(total): 120000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 3.23s
2025-04-03 20:41:46,367 [__main__] [INFO] Iter: 31/100, Ts(iter): 0, Ts(total): 124000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 1.98s
2025-04-03 20:41:48,686 [__main__] [INFO] Iter: 32/100, Ts(iter): 0, Ts(total): 128000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.32s
2025-04-03 20:41:50,985 [__main__] [INFO] Iter: 33/100, Ts(iter): 0, Ts(total): 132000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.30s
2025-04-03 20:41:53,138 [__main__] [INFO] Iter: 34/100, Ts(iter): 0, Ts(total): 136000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.15s
2025-04-03 20:41:55,256 [__main__] [INFO] Iter: 35/100, Ts(iter): 0, Ts(total): 140000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.12s
2025-04-03 20:41:57,585 [__main__] [INFO] Iter: 36/100, Ts(iter): 0, Ts(total): 144000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.33s
2025-04-03 20:41:59,862 [__main__] [INFO] Iter: 37/100, Ts(iter): 0, Ts(total): 148000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.28s
2025-04-03 20:42:01,978 [__main__] [INFO] Iter: 38/100, Ts(iter): 0, Ts(total): 152000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.12s
2025-04-03 20:42:04,392 [__main__] [INFO] Iter: 39/100, Ts(iter): 0, Ts(total): 156000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.41s
2025-04-03 20:42:07,574 [__main__] [INFO] Iter: 40/100, Ts(iter): 0, Ts(total): 160000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 3.18s
