2025-04-03 20:52:57,357 [__main__] [INFO] Initializing Ray...
2025-04-03 20:53:03,796 [__main__] [INFO] Creating temporary environment to get action/observation spaces...
2025-04-03 20:53:03,798 [src.satellite_marl_env] [INFO] SatelliteMARLEnv closed.
2025-04-03 20:53:03,798 [__main__] [INFO] Spaces retrieved.
2025-04-03 20:53:03,798 [__main__] [INFO] Configuring RLlib PPO Algorithm...
2025-04-03 20:53:03,799 [__main__] [INFO] Using 23 environment runners (workers).
2025-04-03 20:53:03,799 [__main__] [INFO] Building Algorithm...
2025-04-03 20:53:17,330 [__main__] [INFO] Algorithm Built. Using Policy/Module Class: DefaultPPOTorchRLModule
2025-04-03 20:53:17,330 [__main__] [INFO] 
--- Starting Training for 100 iterations ---
2025-04-03 20:53:19,721 [__main__] [INFO] Iter: 1/100, Ts(iter): 0, Ts(total): 4000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.39s
2025-04-03 20:54:09,599 [__main__] [INFO] Checkpoint saved in directory TrainingResult(checkpoint=Checkpoint(filesystem=local, path=/Users/nathanleo/Downloads/IST 597 - RL/Final Project/RL-Spacecraft-Docking/output/ray_results), metrics={'timers': {'training_iteration': 2.4131270657979833, 'restore_env_runners': 1.7774074843766695e-05, 'training_step': 2.412998921557554, 'env_runner_sampling_timer': 0.27405330918783394, 'learner_update_timer': 2.132572965871428, 'synch_weights': 0.005225555399316032, 'synch_env_connectors': 0.007414417325032576, 'restore_eval_env_runners': 4.877928004134446e-06, 'evaluation_iteration': 2.9784083620928867, 'synch_eval_env_connectors': 0.005920272495422978}, 'env_runners': {'module_to_env_connector': {'timers': {'connectors': {'listify_data_for_vector_env': 9.78103551707893e-06, 'remove_single_ts_time_rank_from_batch': 1.1792991842770216e-06, 'normalize_and_clip_actions': 5.3580558650732484e-05, 'un_batch_to_individual_items': 2.103733808298771e-05, 'tensor_to_numpy': 4.867808372232355e-05, 'module_to_agent_unmapping': 4.077211396820393e-06, 'get_actions': 0.00013205316074560772}}, 'connector_pipeline_timer': 0.00031529440670179906}, 'env_to_module_connector': {'timers': {'connectors': {'numpy_to_tensor': 3.0412060541742436e-05, 'add_time_dim_to_batch_and_zero_pad': 6.834609472614042e-06, 'agent_to_module_mapping': 4.3803851070104455e-06, 'add_observations_from_episodes_to_batch': 1.6300024143527357e-05, 'add_states_from_episodes_to_batch': 4.024243304456543e-06, 'batch_individual_items': 1.8093726365024654e-05}}, 'connector_pipeline_timer': 0.00011687700828211176}, 'timers': {'connectors': {'add_time_dim_to_batch_and_zero_pad': 2.164330394209727e-05, 'agent_to_module_mapping': 7.999872373740958e-06, 'add_observations_from_episodes_to_batch': 4.4463781903133444e-05, 'add_states_from_episodes_to_batch': 1.0095915058627725e-05, 'batch_individual_items': 4.1965784317732826e-05, 'numpy_to_tensor': 6.50053483221437e-05}}, 'env_to_module_sum_episodes_length_out': 103.42885547936852, 'num_module_steps_sampled': {'target': 4000, 'servicer': 4000}, 'num_module_steps_sampled_lifetime': {'target': 80000, 'servicer': 80000}, 'rlmodule_inference_timer': 0.00014808748811790572, 'sample': 0.1714651555203754, 'num_agent_steps_sampled_lifetime': {'target': 80000, 'servicer': 80000}, 'num_agent_steps_sampled': {'target': 4000, 'servicer': 4000}, 'connector_pipeline_timer': 0.0003582426946630458, 'num_env_steps_sampled': 4000, 'env_reset_timer': 0.00022803252352826783, 'num_env_steps_sampled_lifetime': 80000, 'weights_seq_no': 19.0, 'env_step_timer': 0.00014140186036666648, 'env_to_module_sum_episodes_length_in': 103.42885547936852, 'time_between_sampling': 2.2433462494254, 'agent_episode_returns_mean': {'servicer': -1113.7138355702205, 'target': -18.409277306898776}, 'agent_steps': {'servicer': 1000.0, 'target': 1000.0}, 'module_episode_returns_mean': {'target': -18.409277306898776, 'servicer': -1113.7138355702205}, 'episode_len_max': 1000, 'episode_return_min': -1143.9744942489256, 'episode_duration_sec_mean': 0.8365753026541232, 'num_episodes': 0, 'num_episodes_lifetime': 69, 'episode_len_min': 1000, 'episode_return_max': -1118.3161518102913, 'episode_return_mean': -1132.1231128771192, 'episode_len_mean': 1000.0, 'num_env_steps_sampled_lifetime_throughput': 1086.4641807523226}, 'learners': {'target': {'vf_explained_var': 0.1655176281929016, 'vf_loss': 0.15572646260261536, 'total_loss': 0.016887281090021133, 'num_module_steps_trained_lifetime': 807168, 'num_trainable_parameters': 142093.0, 'curr_kl_coeff': 0.00019531250291038305, 'num_module_steps_trained': 40320, 'policy_loss': 0.059808507561683655, 'default_optimizer_learning_rate': 5e-05, 'module_train_batch_size_mean': 128.0, 'entropy': 9.932453155517578, 'curr_entropy_coeff': 0.02, 'weights_seq_no': 20.0, 'gradients_default_optimizer_global_norm': 1.4925786256790161, 'diff_num_grad_updates_vs_sampler_policy': 1.0, 'mean_kl_loss': 0.003600897267460823, 'vf_loss_unclipped': 0.15572646260261536}, 'servicer': {'default_optimizer_learning_rate': 5e-05, 'policy_loss': 0.03344006463885307, 'module_train_batch_size_mean': 128.0, 'entropy': 10.099180221557617, 'curr_entropy_coeff': 0.02, 'gradients_default_optimizer_global_norm': 1.4760792255401611, 'weights_seq_no': 20.0, 'diff_num_grad_updates_vs_sampler_policy': 1.0, 'mean_kl_loss': 0.005108306650072336, 'vf_loss_unclipped': 3700.589599609375, 'vf_explained_var': -0.0004994869232177734, 'vf_loss': 9.884424209594727, 'total_loss': 9.715911865234375, 'num_module_steps_trained_lifetime': 807168, 'num_module_steps_trained': 40320, 'curr_kl_coeff': 0.0062500000931322575, 'num_trainable_parameters': 142093.0}, '__all_modules__': {'learner_connector': {'timers': {'connectors': {'batch_individual_items': 0.06134956930227371, 'general_advantage_estimation': 0.025621791740286594, 'add_one_ts_to_episodes_and_truncate': 0.004968982058490938, 'numpy_to_tensor': 0.00017191769542197622, 'add_time_dim_to_batch_and_zero_pad': 2.399547951037985e-05, 'agent_to_module_mapping': 0.0032690830582117417, 'add_observations_from_episodes_to_batch': 0.00021809813512343323, 'add_columns_from_episodes_to_train_batch': 0.06754016127798117, 'add_states_from_episodes_to_batch': 5.595114064443754e-06}}, 'connector_pipeline_timer': 0.16337291418529037}, 'num_trainable_parameters': 284186.0, 'num_env_steps_trained': 1260000, 'num_module_steps_trained': 80640, 'learner_connector_sum_episodes_length_out': 4000.0, 'num_env_steps_trained_lifetime': 25224000, 'num_non_trainable_parameters': 0.0, 'learner_connector_sum_episodes_length_in': 4000.0, 'num_module_steps_trained_lifetime': 1614336, 'num_env_steps_trained_lifetime_throughput': 0.0}}, 'num_training_step_calls_per_iteration': 1, 'evaluation': {'env_runners': {'agent_episode_returns_mean': {'servicer': -1124.2614809250288, 'target': -4.385430716474848}, 'module_to_env_connector': {'timers': {'connectors': {'listify_data_for_vector_env': 6.856119378126177e-06, 'remove_single_ts_time_rank_from_batch': 7.881453827739682e-07, 'normalize_and_clip_actions': 3.417917411259386e-05, 'un_batch_to_individual_items': 1.4453564996350033e-05, 'tensor_to_numpy': 3.271277050338904e-05, 'module_to_agent_unmapping': 2.50382836389179e-06, 'get_actions': 3.426627793767199e-05}}, 'connector_pipeline_timer': 0.00015598526927040763}, 'agent_steps': {'servicer': 1000.0, 'target': 1000.0}, 'env_to_module_connector': {'timers': {'connectors': {'numpy_to_tensor': 1.8494558968170255e-05, 'add_time_dim_to_batch_and_zero_pad': 3.9901745292013725e-06, 'agent_to_module_mapping': 2.8270008342531863e-06, 'add_observations_from_episodes_to_batch': 1.076477050504419e-05, 'add_states_from_episodes_to_batch': 2.895384007424474e-06, 'batch_individual_items': 1.1446426000213958e-05}}, 'connector_pipeline_timer': 7.553300017493344e-05}, 'module_episode_returns_mean': {'target': -4.385430716474848, 'servicer': -1124.2614809250288}, 'episode_len_max': 1000, 'episode_return_min': -1130.006928558732, 'timers': {'connectors': {'add_time_dim_to_batch_and_zero_pad': 1.8290159142634366e-05, 'agent_to_module_mapping': 7.791697532229592e-06, 'add_observations_from_episodes_to_batch': 4.0873143151111434e-05, 'add_states_from_episodes_to_batch': 7.08264511777088e-06, 'batch_individual_items': 3.628947353427065e-05, 'numpy_to_tensor': 4.1125074155570475e-05}}, 'env_to_module_sum_episodes_length_out': 901.0423566894266, 'num_module_steps_sampled': {'target': 5000, 'servicer': 5000}, 'num_module_steps_sampled_lifetime': {'target': 10000, 'servicer': 10000}, 'episode_duration_sec_mean': 0.541897127602715, 'rlmodule_inference_timer': 0.00010549932142030263, 'sample': 2.778118636233482, 'num_agent_steps_sampled_lifetime': {'target': 10000, 'servicer': 10000}, 'num_agent_steps_sampled': {'target': 5000, 'servicer': 5000}, 'connector_pipeline_timer': 0.00027415282414440295, 'num_env_steps_sampled': 5000, 'num_episodes': 5, 'num_episodes_lifetime': 10, 'episode_len_min': 1000, 'episode_return_max': -1127.9669031828894, 'env_reset_timer': 0.00021440714118798495, 'episode_return_mean': -1128.6469116415035, 'num_env_steps_sampled_lifetime': 10000, 'weights_seq_no': 19.0, 'env_step_timer': 9.297082709101681e-05, 'episode_len_mean': 1000.0, 'env_to_module_sum_episodes_length_in': 901.0423566894266, 'num_env_steps_sampled_per_second': 1679.0818679527847, 'time_between_sampling': 23.159863249995396}, 'num_healthy_workers': 1, 'actor_manager_num_outstanding_async_reqs': 0, 'num_remote_worker_restarts': 0}, 'num_env_steps_sampled_lifetime': 80000, 'fault_tolerance': {'num_healthy_workers': 23, 'num_remote_worker_restarts': 0}, 'env_runner_group': {'actor_manager_num_outstanding_async_reqs': 0}, 'num_env_steps_sampled_lifetime_throughput': 1086.4641807523226, 'done': False, 'training_iteration': 20, 'trial_id': 'default', 'date': '2025-04-03_20-54-09', 'timestamp': 1743728049, 'time_this_iter_s': 3.667263984680176, 'time_total_s': 52.008188009262085, 'pid': 77277, 'hostname': 'Nathans-Mac-Studio.local', 'node_ip': '127.0.0.1', 'config': {'exploration_config': {}, 'extra_python_environs_for_driver': {}, 'extra_python_environs_for_worker': {}, 'placement_strategy': 'PACK', 'num_gpus': 0, '_fake_gpus': False, 'num_cpus_for_main_process': 1, 'eager_tracing': True, 'eager_max_retraces': 20, 'tf_session_args': {'intra_op_parallelism_threads': 2, 'inter_op_parallelism_threads': 2, 'gpu_options': {'allow_growth': True}, 'log_device_placement': False, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'local_tf_session_args': {'intra_op_parallelism_threads': 8, 'inter_op_parallelism_threads': 8}, 'torch_compile_learner': False, 'torch_compile_learner_what_to_compile': <TorchCompileWhatToCompile.FORWARD_TRAIN: 'forward_train'>, 'torch_compile_learner_dynamo_backend': 'aot_eager', 'torch_compile_learner_dynamo_mode': None, 'torch_compile_worker': False, 'torch_compile_worker_dynamo_backend': 'aot_eager', 'torch_compile_worker_dynamo_mode': None, 'torch_ddp_kwargs': {}, 'torch_skip_nan_gradients': False, 'env': 'satellite_marl', 'env_config': {}, 'observation_space': None, 'action_space': None, 'clip_rewards': None, 'normalize_actions': True, 'clip_actions': False, '_is_atari': None, 'disable_env_checking': False, 'render_env': False, 'action_mask_key': 'action_mask', 'env_runner_cls': None, 'num_env_runners': 23, 'num_envs_per_env_runner': 1, 'gym_env_vectorize_mode': 'SYNC', 'num_cpus_per_env_runner': 1, 'num_gpus_per_env_runner': 0, 'custom_resources_per_env_runner': {}, 'validate_env_runners_after_construction': True, 'episodes_to_numpy': True, 'max_requests_in_flight_per_env_runner': 1, 'sample_timeout_s': 60.0, '_env_to_module_connector': None, 'add_default_connectors_to_env_to_module_pipeline': True, '_module_to_env_connector': None, 'add_default_connectors_to_module_to_env_pipeline': True, 'episode_lookback_horizon': 1, 'rollout_fragment_length': 'auto', 'batch_mode': 'truncate_episodes', 'compress_observations': False, 'remote_worker_envs': False, 'remote_env_batch_wait_ms': 0, 'enable_tf1_exec_eagerly': False, 'sample_collector': <class 'ray.rllib.evaluation.collectors.simple_list_collector.SimpleListCollector'>, 'preprocessor_pref': 'deepmind', 'observation_filter': 'MeanStdFilter', 'update_worker_filter_stats': True, 'use_worker_filter_stats': True, 'sampler_perf_stats_ema_coef': None, 'num_learners': 0, 'num_gpus_per_learner': 0, 'num_cpus_per_learner': 'auto', 'num_aggregator_actors_per_learner': 0, 'max_requests_in_flight_per_aggregator_actor': 3, 'local_gpu_idx': 0, 'max_requests_in_flight_per_learner': 3, 'gamma': 0.99, 'lr': 5e-05, 'grad_clip': 0.5, 'grad_clip_by': 'global_norm', '_train_batch_size_per_learner': None, 'train_batch_size': 4000, 'num_epochs': 10, 'minibatch_size': 128, 'shuffle_batch_per_epoch': True, 'model': {'fcnet_hiddens': [256, 256], 'fcnet_activation': 'tanh', 'fcnet_weights_initializer': None, 'fcnet_weights_initializer_config': None, 'fcnet_bias_initializer': None, 'fcnet_bias_initializer_config': None, 'conv_filters': None, 'conv_activation': 'relu', 'conv_kernel_initializer': None, 'conv_kernel_initializer_config': None, 'conv_bias_initializer': None, 'conv_bias_initializer_config': None, 'conv_transpose_kernel_initializer': None, 'conv_transpose_kernel_initializer_config': None, 'conv_transpose_bias_initializer': None, 'conv_transpose_bias_initializer_config': None, 'post_fcnet_hiddens': [], 'post_fcnet_activation': 'relu', 'post_fcnet_weights_initializer': None, 'post_fcnet_weights_initializer_config': None, 'post_fcnet_bias_initializer': None, 'post_fcnet_bias_initializer_config': None, 'free_log_std': False, 'log_std_clip_param': 20.0, 'no_final_linear': False, 'vf_share_layers': False, 'use_lstm': False, 'max_seq_len': 20, 'lstm_cell_size': 256, 'lstm_use_prev_action': False, 'lstm_use_prev_reward': False, 'lstm_weights_initializer': None, 'lstm_weights_initializer_config': None, 'lstm_bias_initializer': None, 'lstm_bias_initializer_config': None, '_time_major': False, 'use_attention': False, 'attention_num_transformer_units': 1, 'attention_dim': 64, 'attention_num_heads': 1, 'attention_head_dim': 32, 'attention_memory_inference': 50, 'attention_memory_training': 50, 'attention_position_wise_mlp_dim': 32, 'attention_init_gru_gate_bias': 2.0, 'attention_use_n_prev_actions': 0, 'attention_use_n_prev_rewards': 0, 'framestack': True, 'dim': 84, 'grayscale': False, 'zero_mean': True, 'custom_model': None, 'custom_model_config': {}, 'custom_action_dist': None, 'custom_preprocessor': None, 'encoder_latent_dim': None, 'always_check_shapes': False, 'lstm_use_prev_action_reward': -1, '_use_default_native_models': -1, '_disable_preprocessor_api': False, '_disable_action_flattening': False}, '_learner_connector': None, 'add_default_connectors_to_learner_pipeline': True, 'learner_config_dict': {}, 'optimizer': {}, '_learner_class': None, 'callbacks_on_algorithm_init': None, 'callbacks_on_env_runners_recreated': None, 'callbacks_on_checkpoint_loaded': None, 'callbacks_on_environment_created': None, 'callbacks_on_episode_created': None, 'callbacks_on_episode_start': None, 'callbacks_on_episode_step': None, 'callbacks_on_episode_end': None, 'callbacks_on_evaluate_start': None, 'callbacks_on_evaluate_end': None, 'callbacks_on_sample_end': None, 'callbacks_on_train_result': None, 'explore': True, 'enable_rl_module_and_learner': True, 'enable_env_runner_and_connector_v2': True, '_prior_exploration_config': {'type': 'StochasticSampling'}, 'count_steps_by': 'env_steps', 'policy_map_capacity': 100, 'policy_mapping_fn': <function <lambda> at 0x3758dc540>, 'policies_to_train': None, 'policy_states_are_swappable': False, 'observation_fn': None, 'offline_data_class': None, 'input_read_method': 'read_parquet', 'input_read_method_kwargs': {}, 'input_read_schema': {}, 'input_read_episodes': False, 'input_read_sample_batches': False, 'input_read_batch_size': None, 'input_filesystem': None, 'input_filesystem_kwargs': {}, 'input_compress_columns': ['obs', 'new_obs'], 'input_spaces_jsonable': True, 'materialize_data': False, 'materialize_mapped_data': True, 'map_batches_kwargs': {}, 'iter_batches_kwargs': {}, 'prelearner_class': None, 'prelearner_buffer_class': None, 'prelearner_buffer_kwargs': {}, 'prelearner_module_synch_period': 10, 'dataset_num_iters_per_learner': None, 'input_config': {}, 'actions_in_input_normalized': False, 'postprocess_inputs': False, 'shuffle_buffer_size': 0, 'output': None, 'output_config': {}, 'output_compress_columns': ['obs', 'new_obs'], 'output_max_file_size': 67108864, 'output_max_rows_per_file': None, 'output_write_remaining_data': False, 'output_write_method': 'write_parquet', 'output_write_method_kwargs': {}, 'output_filesystem': None, 'output_filesystem_kwargs': {}, 'output_write_episodes': True, 'offline_sampling': False, 'evaluation_interval': 10, 'evaluation_duration': 5, 'evaluation_duration_unit': 'episodes', 'evaluation_sample_timeout_s': 120.0, 'evaluation_parallel_to_training': True, 'evaluation_force_reset_envs_before_iteration': True, 'evaluation_config': {'explore': False, 'observation_filter': 'MeanStdFilter'}, 'off_policy_estimation_methods': {}, 'ope_split_batch_by_episode': True, 'evaluation_num_env_runners': 1, 'in_evaluation': False, 'sync_filters_on_rollout_workers_timeout_s': 10.0, 'keep_per_episode_custom_metrics': False, 'metrics_episode_collection_timeout_s': 60.0, 'metrics_num_episodes_for_smoothing': 100, 'min_time_s_per_iteration': None, 'min_train_timesteps_per_iteration': 0, 'min_sample_timesteps_per_iteration': 0, 'log_gradients': True, 'export_native_model_files': False, 'checkpoint_trainable_policies_only': False, 'logger_creator': None, 'logger_config': None, 'log_level': 'WARN', 'log_sys_usage': True, 'fake_sampler': False, 'seed': None, 'restart_failed_env_runners': True, 'ignore_env_runner_failures': False, 'max_num_env_runner_restarts': 1000, 'delay_between_env_runner_restarts_s': 60.0, 'restart_failed_sub_environments': False, 'num_consecutive_env_runner_failures_tolerance': 100, 'env_runner_health_probe_timeout_s': 30.0, 'env_runner_restore_timeout_s': 1800.0, '_model_config': {}, '_rl_module_spec': None, 'algorithm_config_overrides_per_module': {}, '_per_module_overrides': {}, '_validate_config': True, '_use_msgpack_checkpoints': False, '_torch_grad_scaler_class': None, '_torch_lr_scheduler_classes': None, '_tf_policy_handles_more_than_one_loss': False, '_disable_preprocessor_api': False, '_disable_action_flattening': False, '_disable_initialize_loss_from_dummy_batch': False, '_dont_auto_sync_env_runner_states': False, 'env_task_fn': -1, 'enable_connectors': -1, 'simple_optimizer': True, 'policy_map_cache': -1, 'worker_cls': -1, 'synchronize_filters': -1, 'enable_async_evaluation': -1, 'custom_async_evaluation_function': -1, '_enable_rl_module_api': -1, 'auto_wrap_old_gym_envs': -1, 'always_attach_evaluation_results': -1, 'replay_sequence_length': None, '_disable_execution_plan_api': -1, 'use_critic': True, 'use_gae': True, 'use_kl_loss': True, 'kl_coeff': 0.2, 'kl_target': 0.01, 'vf_loss_coeff': 1.0, 'entropy_coeff': 0.02, 'clip_param': 0.2, 'vf_clip_param': 10.0, 'entropy_coeff_schedule': None, 'lr_schedule': None, 'sgd_minibatch_size': -1, 'vf_share_layers': -1, 'class': <class 'ray.rllib.algorithms.ppo.ppo.PPOConfig'>, 'lambda': 1.0, 'input': 'sampler', 'policies': {'servicer': (None, Box(-inf, inf, (13,), float32), Box(-1.0, 1.0, (6,), float32), None), 'target': (None, Box(-inf, inf, (13,), float32), Box(-1.0, 1.0, (6,), float32), None)}, 'callbacks': <class 'ray.rllib.callbacks.callbacks.RLlibCallback'>, 'create_env_on_driver': False, 'custom_eval_function': None, 'framework': 'torch'}, 'time_since_restore': 52.008188009262085, 'iterations_since_restore': 20, 'perf': {'cpu_util_percent': 77.38333333333334, 'ram_util_percent': 53.199999999999996}})
2025-04-03 20:54:12,371 [__main__] [INFO] Iter: 21/100, Ts(iter): 0, Ts(total): 84000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.77s
2025-04-03 20:54:14,832 [__main__] [INFO] Iter: 22/100, Ts(iter): 0, Ts(total): 88000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.46s
2025-04-03 20:54:17,564 [__main__] [INFO] Iter: 23/100, Ts(iter): 0, Ts(total): 92000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.73s
2025-04-03 20:54:20,103 [__main__] [INFO] Iter: 24/100, Ts(iter): 0, Ts(total): 96000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.54s
2025-04-03 20:54:22,526 [__main__] [INFO] Iter: 25/100, Ts(iter): 0, Ts(total): 100000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.42s
2025-04-03 20:54:25,200 [__main__] [INFO] Iter: 26/100, Ts(iter): 0, Ts(total): 104000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.67s
2025-04-03 20:54:27,845 [__main__] [INFO] Iter: 27/100, Ts(iter): 0, Ts(total): 108000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.65s
2025-04-03 20:54:30,459 [__main__] [INFO] Iter: 28/100, Ts(iter): 0, Ts(total): 112000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.61s
2025-04-03 20:54:33,061 [__main__] [INFO] Iter: 29/100, Ts(iter): 0, Ts(total): 116000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.60s
2025-04-03 20:54:36,700 [__main__] [INFO] Iter: 30/100, Ts(iter): 0, Ts(total): 120000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 3.64s
2025-04-03 20:54:39,175 [__main__] [INFO] Iter: 31/100, Ts(iter): 0, Ts(total): 124000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.48s
2025-04-03 20:54:41,571 [__main__] [INFO] Iter: 32/100, Ts(iter): 0, Ts(total): 128000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.40s
2025-04-03 20:54:44,013 [__main__] [INFO] Iter: 33/100, Ts(iter): 0, Ts(total): 132000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.44s
2025-04-03 20:54:46,623 [__main__] [INFO] Iter: 34/100, Ts(iter): 0, Ts(total): 136000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.61s
2025-04-03 20:54:49,231 [__main__] [INFO] Iter: 35/100, Ts(iter): 0, Ts(total): 140000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.61s
2025-04-03 20:54:51,996 [__main__] [INFO] Iter: 36/100, Ts(iter): 0, Ts(total): 144000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.77s
2025-04-03 20:54:54,586 [__main__] [INFO] Iter: 37/100, Ts(iter): 0, Ts(total): 148000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.59s
2025-04-03 20:54:57,215 [__main__] [INFO] Iter: 38/100, Ts(iter): 0, Ts(total): 152000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.63s
2025-04-03 20:54:59,612 [__main__] [INFO] Iter: 39/100, Ts(iter): 0, Ts(total): 156000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 2.40s
2025-04-03 20:55:03,246 [__main__] [INFO] Iter: 40/100, Ts(iter): 0, Ts(total): 160000, Reward (Eval/Sample): nan, Loss(serv): nan, Loss(targ): nan, Time: 3.63s
